seed,A_index,B_index,sentenceA,sentenceB,result
409,15,26,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,私 は 良い 体験 を し ます 。,A
409,15,27,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,私 は 素晴らしい 演奏 会 を し ます 。,A
409,15,28,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,私 は 素晴らしい 時間 の 記録 を し ます 。,A
409,15,29,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,A
409,15,30,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,私 は 彼 にとって 好き な 道 へ 行く 決心 を し ます 。,B
409,15,31,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,私 は もっと 良い 結婚 生活 を し ます 。,A
409,15,32,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,私 は とても とても 良い 感触 を し ます 。,A
409,15,33,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,私 は この 国 全体 を 周り 、 素晴らしい 貢献 を し ます 。,A
409,15,34,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,私 は 素晴らしい パフォーマンス を し ます 。,A
409,15,35,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,私 は いつも 、 とても いい 感じ 方 を し ます 。,A
409,15,36,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,私 は 彼 に 誠実 、 有能 な 指導 を し ます 。,A
409,15,37,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,私 は 彼 達 に は 良く 施し を し ます 。,A
409,15,38,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,私 は 彼 に 非常 に 良い 報告 を し ます 。,A
409,15,39,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,私 は いつも が やり たい ほど 素晴らしい もの の 準備 を し ます 。,B
409,16,0,私 は とても 良い パフォーマンス を し ます 。,私 は 自分 に対し 素晴らしい 寄付 を し ます 。,A
409,16,1,私 は とても 良い パフォーマンス を し ます 。,私 は とても 面白い ので 投資 を し ます 。,A
409,16,2,私 は とても 良い パフォーマンス を し ます 。,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,B
409,16,3,私 は とても 良い パフォーマンス を し ます 。,私 は とても いい 結婚 を し ます 。,A
409,16,4,私 は とても 良い パフォーマンス を し ます 。,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,B
409,16,5,私 は とても 良い パフォーマンス を し ます 。,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,A
409,16,6,私 は とても 良い パフォーマンス を し ます 。,私 は 、 素晴らしい テニス 人生 を し ます 。,B
409,16,7,私 は とても 良い パフォーマンス を し ます 。,私 は 素晴らしい 冒険 を し ます 。,B
409,16,8,私 は とても 良い パフォーマンス を し ます 。,私 は この 本 を 読ん で 、 最後 に いい 思い を し ます 。,B
409,16,9,私 は とても 良い パフォーマンス を し ます 。,私 は いつも 「 いい 暮らし 」 を し ます 。,A
409,16,10,私 は とても 良い パフォーマンス を し ます 。,私 は こんな 心 を 持っ て いる くらい いい 勉強 を し ます 。,B
409,16,11,私 は とても 良い パフォーマンス を し ます 。,私 は これ によって この 地 へ 帰る に ふさわしい 振る舞い を し ます 。,B
409,16,12,私 は とても 良い パフォーマンス を し ます 。,私 は いつも 心根 が 優しく 、 みんな いい 方 を し ます 。,B
409,16,13,私 は とても 良い パフォーマンス を し ます 。,私 は 君 に対し 感謝 を し ます 。,B
409,16,14,私 は とても 良い パフォーマンス を し ます 。,私 は 、 楽しい 体操 を し ます 。,B
409,16,15,私 は とても 良い パフォーマンス を し ます 。,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,A
409,16,16,私 は とても 良い パフォーマンス を し ます 。,私 は とても 良い パフォーマンス を し ます 。,A
409,16,17,私 は とても 良い パフォーマンス を し ます 。,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,B
409,16,18,私 は とても 良い パフォーマンス を し ます 。,私 は 素晴らしい サッカー を し ます 。,A
409,16,19,私 は とても 良い パフォーマンス を し ます 。,私 は サイン を し ます 。,A
409,16,20,私 は とても 良い パフォーマンス を し ます 。,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,A
409,16,21,私 は とても 良い パフォーマンス を し ます 。,私 は いつも 手助け を し ます 。,A
409,16,22,私 は とても 良い パフォーマンス を し ます 。,私 は いつも いい あたり を し ます 。,A
409,16,23,私 は とても 良い パフォーマンス を し ます 。,私 は 皆 彼女 を 思い 、 非常 に 素晴らしい 仕事 を し ます 。,B
409,16,24,私 は とても 良い パフォーマンス を し ます 。,私 は 楽しい 旅 を し ます 。,B
409,16,25,私 は とても 良い パフォーマンス を し ます 。,私 は 今 、 良い 仕事 を し ます 。,A
409,16,26,私 は とても 良い パフォーマンス を し ます 。,私 は 良い 体験 を し ます 。,A
409,16,27,私 は とても 良い パフォーマンス を し ます 。,私 は 素晴らしい 演奏 会 を し ます 。,B
409,16,28,私 は とても 良い パフォーマンス を し ます 。,私 は 素晴らしい 時間 の 記録 を し ます 。,B
409,16,29,私 は とても 良い パフォーマンス を し ます 。,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,B
409,16,30,私 は とても 良い パフォーマンス を し ます 。,私 は 彼 にとって 好き な 道 へ 行く 決心 を し ます 。,B
409,16,31,私 は とても 良い パフォーマンス を し ます 。,私 は もっと 良い 結婚 生活 を し ます 。,A
409,16,32,私 は とても 良い パフォーマンス を し ます 。,私 は とても とても 良い 感触 を し ます 。,B
409,16,33,私 は とても 良い パフォーマンス を し ます 。,私 は この 国 全体 を 周り 、 素晴らしい 貢献 を し ます 。,A
409,16,34,私 は とても 良い パフォーマンス を し ます 。,私 は 素晴らしい パフォーマンス を し ます 。,A
409,16,35,私 は とても 良い パフォーマンス を し ます 。,私 は いつも 、 とても いい 感じ 方 を し ます 。,B
409,16,36,私 は とても 良い パフォーマンス を し ます 。,私 は 彼 に 誠実 、 有能 な 指導 を し ます 。,A
409,16,37,私 は とても 良い パフォーマンス を し ます 。,私 は 彼 達 に は 良く 施し を し ます 。,A
409,16,38,私 は とても 良い パフォーマンス を し ます 。,私 は 彼 に 非常 に 良い 報告 を し ます 。,A
409,16,39,私 は とても 良い パフォーマンス を し ます 。,私 は いつも が やり たい ほど 素晴らしい もの の 準備 を し ます 。,B
409,17,0,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 自分 に対し 素晴らしい 寄付 を し ます 。,A
409,17,1,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は とても 面白い ので 投資 を し ます 。,A
409,17,2,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,A
409,17,3,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は とても いい 結婚 を し ます 。,A
409,17,4,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,B
409,17,5,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,A
409,17,6,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 、 素晴らしい テニス 人生 を し ます 。,A
409,17,7,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 素晴らしい 冒険 を し ます 。,A
409,17,8,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は この 本 を 読ん で 、 最後 に いい 思い を し ます 。,B
409,17,9,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は いつも 「 いい 暮らし 」 を し ます 。,A
409,17,10,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は こんな 心 を 持っ て いる くらい いい 勉強 を し ます 。,A
409,17,11,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は これ によって この 地 へ 帰る に ふさわしい 振る舞い を し ます 。,A
409,17,12,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は いつも 心根 が 優しく 、 みんな いい 方 を し ます 。,A
409,17,13,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 君 に対し 感謝 を し ます 。,A
409,17,14,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 、 楽しい 体操 を し ます 。,A
409,17,15,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,A
409,17,16,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は とても 良い パフォーマンス を し ます 。,A
409,17,17,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,A
409,17,18,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 素晴らしい サッカー を し ます 。,A
409,17,19,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は サイン を し ます 。,A
409,17,20,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,A
409,17,21,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は いつも 手助け を し ます 。,A
409,17,22,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は いつも いい あたり を し ます 。,A
409,17,23,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 皆 彼女 を 思い 、 非常 に 素晴らしい 仕事 を し ます 。,A
409,17,24,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 楽しい 旅 を し ます 。,A
409,17,25,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 今 、 良い 仕事 を し ます 。,A
409,17,26,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 良い 体験 を し ます 。,A
409,17,27,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 素晴らしい 演奏 会 を し ます 。,A
409,17,28,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 素晴らしい 時間 の 記録 を し ます 。,A
409,17,29,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,A
409,17,30,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 彼 にとって 好き な 道 へ 行く 決心 を し ます 。,B
409,17,31,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は もっと 良い 結婚 生活 を し ます 。,A
409,17,32,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は とても とても 良い 感触 を し ます 。,A
409,17,33,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は この 国 全体 を 周り 、 素晴らしい 貢献 を し ます 。,A
409,17,34,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 素晴らしい パフォーマンス を し ます 。,A
409,17,35,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は いつも 、 とても いい 感じ 方 を し ます 。,A
409,17,36,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 彼 に 誠実 、 有能 な 指導 を し ます 。,A
409,17,37,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 彼 達 に は 良く 施し を し ます 。,A
409,17,38,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は 彼 に 非常 に 良い 報告 を し ます 。,A
409,17,39,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,私 は いつも が やり たい ほど 素晴らしい もの の 準備 を し ます 。,A
409,18,0,私 は 素晴らしい サッカー を し ます 。,私 は 自分 に対し 素晴らしい 寄付 を し ます 。,A
409,18,1,私 は 素晴らしい サッカー を し ます 。,私 は とても 面白い ので 投資 を し ます 。,A
409,18,2,私 は 素晴らしい サッカー を し ます 。,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,B
409,18,3,私 は 素晴らしい サッカー を し ます 。,私 は とても いい 結婚 を し ます 。,A
409,18,4,私 は 素晴らしい サッカー を し ます 。,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,B
409,18,5,私 は 素晴らしい サッカー を し ます 。,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,A
409,18,6,私 は 素晴らしい サッカー を し ます 。,私 は 、 素晴らしい テニス 人生 を し ます 。,A
409,18,7,私 は 素晴らしい サッカー を し ます 。,私 は 素晴らしい 冒険 を し ます 。,A
409,18,8,私 は 素晴らしい サッカー を し ます 。,私 は この 本 を 読ん で 、 最後 に いい 思い を し ます 。,A
409,18,9,私 は 素晴らしい サッカー を し ます 。,私 は いつも 「 いい 暮らし 」 を し ます 。,A
409,18,10,私 は 素晴らしい サッカー を し ます 。,私 は こんな 心 を 持っ て いる くらい いい 勉強 を し ます 。,B
409,18,11,私 は 素晴らしい サッカー を し ます 。,私 は これ によって この 地 へ 帰る に ふさわしい 振る舞い を し ます 。,A
409,18,12,私 は 素晴らしい サッカー を し ます 。,私 は いつも 心根 が 優しく 、 みんな いい 方 を し ます 。,B
409,18,13,私 は 素晴らしい サッカー を し ます 。,私 は 君 に対し 感謝 を し ます 。,A
409,18,14,私 は 素晴らしい サッカー を し ます 。,私 は 、 楽しい 体操 を し ます 。,A
409,18,15,私 は 素晴らしい サッカー を し ます 。,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,A
409,18,16,私 は 素晴らしい サッカー を し ます 。,私 は とても 良い パフォーマンス を し ます 。,A
409,18,17,私 は 素晴らしい サッカー を し ます 。,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,B
409,18,18,私 は 素晴らしい サッカー を し ます 。,私 は 素晴らしい サッカー を し ます 。,A
409,18,19,私 は 素晴らしい サッカー を し ます 。,私 は サイン を し ます 。,A
409,18,20,私 は 素晴らしい サッカー を し ます 。,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,A
409,18,21,私 は 素晴らしい サッカー を し ます 。,私 は いつも 手助け を し ます 。,A
409,18,22,私 は 素晴らしい サッカー を し ます 。,私 は いつも いい あたり を し ます 。,A
409,18,23,私 は 素晴らしい サッカー を し ます 。,私 は 皆 彼女 を 思い 、 非常 に 素晴らしい 仕事 を し ます 。,A
409,18,24,私 は 素晴らしい サッカー を し ます 。,私 は 楽しい 旅 を し ます 。,A
409,18,25,私 は 素晴らしい サッカー を し ます 。,私 は 今 、 良い 仕事 を し ます 。,A
409,18,26,私 は 素晴らしい サッカー を し ます 。,私 は 良い 体験 を し ます 。,A
409,18,27,私 は 素晴らしい サッカー を し ます 。,私 は 素晴らしい 演奏 会 を し ます 。,A
409,18,28,私 は 素晴らしい サッカー を し ます 。,私 は 素晴らしい 時間 の 記録 を し ます 。,A
409,18,29,私 は 素晴らしい サッカー を し ます 。,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,A
409,18,30,私 は 素晴らしい サッカー を し ます 。,私 は 彼 にとって 好き な 道 へ 行く 決心 を し ます 。,B
409,18,31,私 は 素晴らしい サッカー を し ます 。,私 は もっと 良い 結婚 生活 を し ます 。,A
409,18,32,私 は 素晴らしい サッカー を し ます 。,私 は とても とても 良い 感触 を し ます 。,A
409,18,33,私 は 素晴らしい サッカー を し ます 。,私 は この 国 全体 を 周り 、 素晴らしい 貢献 を し ます 。,A
409,18,34,私 は 素晴らしい サッカー を し ます 。,私 は 素晴らしい パフォーマンス を し ます 。,A
409,18,35,私 は 素晴らしい サッカー を し ます 。,私 は いつも 、 とても いい 感じ 方 を し ます 。,A
409,18,36,私 は 素晴らしい サッカー を し ます 。,私 は 彼 に 誠実 、 有能 な 指導 を し ます 。,A
409,18,37,私 は 素晴らしい サッカー を し ます 。,私 は 彼 達 に は 良く 施し を し ます 。,A
409,18,38,私 は 素晴らしい サッカー を し ます 。,私 は 彼 に 非常 に 良い 報告 を し ます 。,A
409,18,39,私 は 素晴らしい サッカー を し ます 。,私 は いつも が やり たい ほど 素晴らしい もの の 準備 を し ます 。,B
409,19,0,私 は サイン を し ます 。,私 は 自分 に対し 素晴らしい 寄付 を し ます 。,A
409,19,1,私 は サイン を し ます 。,私 は とても 面白い ので 投資 を し ます 。,A
409,19,2,私 は サイン を し ます 。,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,B
409,19,3,私 は サイン を し ます 。,私 は とても いい 結婚 を し ます 。,A
409,19,4,私 は サイン を し ます 。,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,B
409,19,5,私 は サイン を し ます 。,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,A
409,19,6,私 は サイン を し ます 。,私 は 、 素晴らしい テニス 人生 を し ます 。,B
409,19,7,私 は サイン を し ます 。,私 は 素晴らしい 冒険 を し ます 。,B
409,19,8,私 は サイン を し ます 。,私 は この 本 を 読ん で 、 最後 に いい 思い を し ます 。,B
409,19,9,私 は サイン を し ます 。,私 は いつも 「 いい 暮らし 」 を し ます 。,A
409,19,10,私 は サイン を し ます 。,私 は こんな 心 を 持っ て いる くらい いい 勉強 を し ます 。,B
409,19,11,私 は サイン を し ます 。,私 は これ によって この 地 へ 帰る に ふさわしい 振る舞い を し ます 。,B
409,19,12,私 は サイン を し ます 。,私 は いつも 心根 が 優しく 、 みんな いい 方 を し ます 。,B
409,19,13,私 は サイン を し ます 。,私 は 君 に対し 感謝 を し ます 。,B
409,19,14,私 は サイン を し ます 。,私 は 、 楽しい 体操 を し ます 。,B
409,19,15,私 は サイン を し ます 。,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,B
409,19,16,私 は サイン を し ます 。,私 は とても 良い パフォーマンス を し ます 。,A
409,19,17,私 は サイン を し ます 。,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,B
409,19,18,私 は サイン を し ます 。,私 は 素晴らしい サッカー を し ます 。,B
409,19,19,私 は サイン を し ます 。,私 は サイン を し ます 。,A
409,19,20,私 は サイン を し ます 。,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,A
409,19,21,私 は サイン を し ます 。,私 は いつも 手助け を し ます 。,A
409,19,22,私 は サイン を し ます 。,私 は いつも いい あたり を し ます 。,A
409,19,23,私 は サイン を し ます 。,私 は 皆 彼女 を 思い 、 非常 に 素晴らしい 仕事 を し ます 。,B
409,19,24,私 は サイン を し ます 。,私 は 楽しい 旅 を し ます 。,B
409,19,25,私 は サイン を し ます 。,私 は 今 、 良い 仕事 を し ます 。,A
409,19,26,私 は サイン を し ます 。,私 は 良い 体験 を し ます 。,A
409,19,27,私 は サイン を し ます 。,私 は 素晴らしい 演奏 会 を し ます 。,B
409,19,28,私 は サイン を し ます 。,私 は 素晴らしい 時間 の 記録 を し ます 。,B
409,19,29,私 は サイン を し ます 。,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,B
409,19,30,私 は サイン を し ます 。,私 は 彼 にとって 好き な 道 へ 行く 決心 を し ます 。,B
409,19,31,私 は サイン を し ます 。,私 は もっと 良い 結婚 生活 を し ます 。,A
409,19,32,私 は サイン を し ます 。,私 は とても とても 良い 感触 を し ます 。,B
409,19,33,私 は サイン を し ます 。,私 は この 国 全体 を 周り 、 素晴らしい 貢献 を し ます 。,A
409,19,34,私 は サイン を し ます 。,私 は 素晴らしい パフォーマンス を し ます 。,A
409,19,35,私 は サイン を し ます 。,私 は いつも 、 とても いい 感じ 方 を し ます 。,B
409,19,36,私 は サイン を し ます 。,私 は 彼 に 誠実 、 有能 な 指導 を し ます 。,A
409,19,37,私 は サイン を し ます 。,私 は 彼 達 に は 良く 施し を し ます 。,B
409,19,38,私 は サイン を し ます 。,私 は 彼 に 非常 に 良い 報告 を し ます 。,A
409,19,39,私 は サイン を し ます 。,私 は いつも が やり たい ほど 素晴らしい もの の 準備 を し ます 。,B
409,20,0,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 自分 に対し 素晴らしい 寄付 を し ます 。,A
409,20,1,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は とても 面白い ので 投資 を し ます 。,A
409,20,2,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,B
409,20,3,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は とても いい 結婚 を し ます 。,A
409,20,4,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,B
409,20,5,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,A
409,20,6,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 、 素晴らしい テニス 人生 を し ます 。,B
409,20,7,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 素晴らしい 冒険 を し ます 。,B
409,20,8,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は この 本 を 読ん で 、 最後 に いい 思い を し ます 。,B
409,20,9,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は いつも 「 いい 暮らし 」 を し ます 。,A
409,20,10,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は こんな 心 を 持っ て いる くらい いい 勉強 を し ます 。,B
409,20,11,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は これ によって この 地 へ 帰る に ふさわしい 振る舞い を し ます 。,A
409,20,12,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は いつも 心根 が 優しく 、 みんな いい 方 を し ます 。,B
409,20,13,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 君 に対し 感謝 を し ます 。,B
409,20,14,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 、 楽しい 体操 を し ます 。,B
409,20,15,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,A
409,20,16,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は とても 良い パフォーマンス を し ます 。,A
409,20,17,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,B
409,20,18,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 素晴らしい サッカー を し ます 。,A
409,20,19,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は サイン を し ます 。,A
409,20,20,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,A
409,20,21,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は いつも 手助け を し ます 。,A
409,20,22,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は いつも いい あたり を し ます 。,A
409,20,23,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 皆 彼女 を 思い 、 非常 に 素晴らしい 仕事 を し ます 。,A
409,20,24,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 楽しい 旅 を し ます 。,B
409,20,25,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 今 、 良い 仕事 を し ます 。,A
409,20,26,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 良い 体験 を し ます 。,A
409,20,27,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 素晴らしい 演奏 会 を し ます 。,A
409,20,28,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 素晴らしい 時間 の 記録 を し ます 。,A
409,20,29,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,A
409,20,30,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 彼 にとって 好き な 道 へ 行く 決心 を し ます 。,B
409,20,31,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は もっと 良い 結婚 生活 を し ます 。,A
409,20,32,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は とても とても 良い 感触 を し ます 。,A
409,20,33,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は この 国 全体 を 周り 、 素晴らしい 貢献 を し ます 。,A
409,20,34,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 素晴らしい パフォーマンス を し ます 。,A
409,20,35,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は いつも 、 とても いい 感じ 方 を し ます 。,B
409,20,36,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 彼 に 誠実 、 有能 な 指導 を し ます 。,A
409,20,37,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 彼 達 に は 良く 施し を し ます 。,A
409,20,38,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は 彼 に 非常 に 良い 報告 を し ます 。,A
409,20,39,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,私 は いつも が やり たい ほど 素晴らしい もの の 準備 を し ます 。,B
409,21,0,私 は いつも 手助け を し ます 。,私 は 自分 に対し 素晴らしい 寄付 を し ます 。,A
409,21,1,私 は いつも 手助け を し ます 。,私 は とても 面白い ので 投資 を し ます 。,A
409,21,2,私 は いつも 手助け を し ます 。,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,B
409,21,3,私 は いつも 手助け を し ます 。,私 は とても いい 結婚 を し ます 。,A
409,21,4,私 は いつも 手助け を し ます 。,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,B
409,21,5,私 は いつも 手助け を し ます 。,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,A
409,21,6,私 は いつも 手助け を し ます 。,私 は 、 素晴らしい テニス 人生 を し ます 。,B
409,21,7,私 は いつも 手助け を し ます 。,私 は 素晴らしい 冒険 を し ます 。,B
409,21,8,私 は いつも 手助け を し ます 。,私 は この 本 を 読ん で 、 最後 に いい 思い を し ます 。,B
409,21,9,私 は いつも 手助け を し ます 。,私 は いつも 「 いい 暮らし 」 を し ます 。,B
409,21,10,私 は いつも 手助け を し ます 。,私 は こんな 心 を 持っ て いる くらい いい 勉強 を し ます 。,B
409,21,11,私 は いつも 手助け を し ます 。,私 は これ によって この 地 へ 帰る に ふさわしい 振る舞い を し ます 。,B
409,21,12,私 は いつも 手助け を し ます 。,私 は いつも 心根 が 優しく 、 みんな いい 方 を し ます 。,B
409,21,13,私 は いつも 手助け を し ます 。,私 は 君 に対し 感謝 を し ます 。,B
409,21,14,私 は いつも 手助け を し ます 。,私 は 、 楽しい 体操 を し ます 。,B
